,Week,Interest,Country,Crypto
10090,2023-04-30,1,Singapore,Dogecoin
10091,2023-05-07,1,Singapore,Dogecoin
10092,2023-05-14,1,Singapore,Dogecoin
10093,2023-05-21,1,Singapore,Dogecoin
10094,2023-05-28,1,Singapore,Dogecoin
10095,2023-06-04,1,Singapore,Dogecoin
10096,2023-06-11,1,Singapore,Dogecoin
10097,2023-06-18,1,Singapore,Dogecoin
10098,2023-06-25,1,Singapore,Dogecoin
10099,2023-07-02,1,Singapore,Dogecoin
10100,2023-07-09,1,Singapore,Dogecoin
10101,2023-07-16,1,Singapore,Dogecoin
10102,2023-07-23,2,Singapore,Dogecoin
10103,2023-07-30,1,Singapore,Dogecoin
10104,2023-08-06,1,Singapore,Dogecoin
10105,2023-08-13,1,Singapore,Dogecoin
10106,2023-08-20,2,Singapore,Dogecoin
10107,2023-08-27,1,Singapore,Dogecoin
10108,2023-09-03,1,Singapore,Dogecoin
10109,2023-09-10,1,Singapore,Dogecoin
10110,2023-09-17,1,Singapore,Dogecoin
10111,2023-09-24,1,Singapore,Dogecoin
10112,2023-10-01,1,Singapore,Dogecoin
10113,2023-10-08,2,Singapore,Dogecoin
10114,2023-10-15,1,Singapore,Dogecoin
10115,2023-10-22,1,Singapore,Dogecoin
10116,2023-10-29,1,Singapore,Dogecoin
10117,2023-11-05,1,Singapore,Dogecoin
10118,2023-11-12,2,Singapore,Dogecoin
10119,2023-11-19,2,Singapore,Dogecoin
10120,2023-11-26,2,Singapore,Dogecoin
10121,2023-12-03,3,Singapore,Dogecoin
10122,2023-12-10,2,Singapore,Dogecoin
10123,2023-12-17,2,Singapore,Dogecoin
10124,2023-12-24,2,Singapore,Dogecoin
